grid_shape,sigma,learning_rate,epochs,n_clusters,cluster_counts,silhouette_score,davies_bouldin_score,calinski_harabasz_score
3x3,0.5,0.1,300,8,"{np.int64(1): np.int64(19), np.int64(2): np.int64(22), np.int64(3): np.int64(28), np.int64(4): np.int64(13), np.int64(5): np.int64(29), np.int64(6): np.int64(22), np.int64(7): np.int64(4), np.int64(8): np.int64(13)}",0.31395968548538417,1.0064490009394196,360.3471178941323
3x3,0.5,0.1,500,8,"{np.int64(0): np.int64(13), np.int64(1): np.int64(4), np.int64(2): np.int64(22), np.int64(3): np.int64(29), np.int64(4): np.int64(13), np.int64(5): np.int64(28), np.int64(6): np.int64(22), np.int64(7): np.int64(19)}",0.31395968548538417,1.0064490009394196,360.3471178941324
3x3,0.5,0.5,50,9,"{np.int64(0): np.int64(19), np.int64(1): np.int64(18), np.int64(2): np.int64(12), np.int64(3): np.int64(4), np.int64(4): np.int64(11), np.int64(5): np.int64(22), np.int64(6): np.int64(22), np.int64(7): np.int64(28), np.int64(8): np.int64(14)}",0.3419771472141547,0.9798923117961171,410.4735861412311
3x3,0.5,0.5,100,9,"{np.int64(0): np.int64(11), np.int64(1): np.int64(28), np.int64(2): np.int64(22), np.int64(3): np.int64(22), np.int64(4): np.int64(14), np.int64(5): np.int64(4), np.int64(6): np.int64(12), np.int64(7): np.int64(18), np.int64(8): np.int64(19)}",0.3419771472141547,0.9798923117961171,410.47358614123107
3x3,0.5,0.5,200,9,"{np.int64(0): np.int64(19), np.int64(1): np.int64(18), np.int64(2): np.int64(12), np.int64(3): np.int64(4), np.int64(4): np.int64(14), np.int64(5): np.int64(22), np.int64(6): np.int64(22), np.int64(7): np.int64(28), np.int64(8): np.int64(11)}",0.3419771472141547,0.9798923117961171,410.4735861412311
3x3,0.5,0.5,300,9,"{np.int64(0): np.int64(22), np.int64(1): np.int64(19), np.int64(2): np.int64(28), np.int64(3): np.int64(18), np.int64(4): np.int64(14), np.int64(5): np.int64(22), np.int64(6): np.int64(12), np.int64(7): np.int64(11), np.int64(8): np.int64(4)}",0.3419771472141547,0.9798923117961171,410.4735861412311
3x3,0.5,0.5,500,9,"{np.int64(0): np.int64(7), np.int64(1): np.int64(19), np.int64(2): np.int64(24), np.int64(3): np.int64(21), np.int64(4): np.int64(19), np.int64(5): np.int64(22), np.int64(6): np.int64(6), np.int64(7): np.int64(4), np.int64(8): np.int64(28)}",0.34886113874505303,0.9652458160425158,407.5310884411103
3x3,0.5,0.9,50,9,"{np.int64(0): np.int64(3), np.int64(1): np.int64(3), np.int64(2): np.int64(6), np.int64(3): np.int64(20), np.int64(4): np.int64(18), np.int64(5): np.int64(4), np.int64(6): np.int64(22), np.int64(7): np.int64(24), np.int64(8): np.int64(50)}",0.4585762397215428,0.8225453462722044,331.8089916596569
3x3,0.5,0.9,100,9,"{np.int64(0): np.int64(3), np.int64(1): np.int64(22), np.int64(2): np.int64(6), np.int64(3): np.int64(19), np.int64(4): np.int64(19), np.int64(5): np.int64(4), np.int64(6): np.int64(3), np.int64(7): np.int64(24), np.int64(8): np.int64(50)}",0.46021630545910786,0.8183911701274293,331.8240653076607
3x3,0.5,0.9,200,9,"{np.int64(0): np.int64(36), np.int64(1): np.int64(24), np.int64(2): np.int64(24), np.int64(3): np.int64(3), np.int64(4): np.int64(6), np.int64(5): np.int64(4), np.int64(6): np.int64(3), np.int64(7): np.int64(28), np.int64(8): np.int64(22)}",0.3512354522912865,0.8540982415371852,360.88340498557915
3x3,0.5,0.9,300,9,"{np.int64(0): np.int64(19), np.int64(1): np.int64(4), np.int64(2): np.int64(50), np.int64(3): np.int64(22), np.int64(4): np.int64(19), np.int64(5): np.int64(24), np.int64(6): np.int64(6), np.int64(7): np.int64(3), np.int64(8): np.int64(3)}",0.46021630545910786,0.8183911701274293,331.8240653076607
3x3,0.5,0.9,500,8,"{np.int64(0): np.int64(50), np.int64(1): np.int64(4), np.int64(2): np.int64(3), np.int64(4): np.int64(24), np.int64(5): np.int64(6), np.int64(6): np.int64(3), np.int64(7): np.int64(36), np.int64(8): np.int64(24)}",0.4559654626546442,0.7733029575053603,332.9152823769343
3x3,0.5,1.0,50,9,"{np.int64(0): np.int64(50), np.int64(1): np.int64(24), np.int64(2): np.int64(22), np.int64(3): np.int64(4), np.int64(4): np.int64(18), np.int64(5): np.int64(20), np.int64(6): np.int64(6), np.int64(7): np.int64(3), np.int64(8): np.int64(3)}",0.4585762397215428,0.8225453462722043,331.80899165965695
3x3,0.5,1.0,100,8,"{np.int64(0): np.int64(3), np.int64(1): np.int64(3), np.int64(2): np.int64(6), np.int64(4): np.int64(36), np.int64(5): np.int64(24), np.int64(6): np.int64(50), np.int64(7): np.int64(4), np.int64(8): np.int64(24)}",0.4559654626546442,0.7733029575053603,332.9152823769341
3x3,0.5,1.0,200,8,"{np.int64(0): np.int64(50), np.int64(2): np.int64(3), np.int64(3): np.int64(4), np.int64(4): np.int64(24), np.int64(5): np.int64(36), np.int64(6): np.int64(3), np.int64(7): np.int64(6), np.int64(8): np.int64(24)}",0.4559654626546442,0.7733029575053603,332.91528237693416
3x3,0.5,1.0,300,9,"{np.int64(0): np.int64(6), np.int64(1): np.int64(3), np.int64(2): np.int64(3), np.int64(3): np.int64(24), np.int64(4): np.int64(36), np.int64(5): np.int64(24), np.int64(6): np.int64(4), np.int64(7): np.int64(28), np.int64(8): np.int64(22)}",0.3512354522912865,0.8540982415371853,360.88340498557915
3x3,0.5,1.0,500,9,"{np.int64(0): np.int64(19), np.int64(1): np.int64(22), np.int64(2): np.int64(6), np.int64(3): np.int64(4), np.int64(4): np.int64(19), np.int64(5): np.int64(3), np.int64(6): np.int64(50), np.int64(7): np.int64(24), np.int64(8): np.int64(3)}",0.46021630545910786,0.8183911701274292,331.82406530766065
3x3,1.0,0.01,50,8,"{np.int64(0): np.int64(26), np.int64(1): np.int64(4), np.int64(2): np.int64(25), np.int64(3): np.int64(24), np.int64(4): np.int64(3), np.int64(5): np.int64(22), np.int64(7): np.int64(17), np.int64(8): np.int64(29)}",0.27713761798228964,1.1196476348443705,325.1062091889041
3x3,1.0,0.01,100,8,"{np.int64(0): np.int64(24), np.int64(1): np.int64(18), np.int64(2): np.int64(20), np.int64(3): np.int64(4), np.int64(4): np.int64(17), np.int64(5): np.int64(12), np.int64(6): np.int64(50), np.int64(8): np.int64(5)}",0.4254003233362236,0.9459626661926998,355.6821665493334
3x3,1.0,0.01,200,8,"{np.int64(0): np.int64(12), np.int64(2): np.int64(50), np.int64(3): np.int64(22), np.int64(4): np.int64(15), np.int64(5): np.int64(3), np.int64(6): np.int64(12), np.int64(7): np.int64(18), np.int64(8): np.int64(18)}",0.43335541146103557,0.9010105780716409,361.8207423993591
3x3,1.0,0.01,300,8,"{np.int64(0): np.int64(11), np.int64(2): np.int64(50), np.int64(3): np.int64(22), np.int64(4): np.int64(14), np.int64(5): np.int64(4), np.int64(6): np.int64(12), np.int64(7): np.int64(18), np.int64(8): np.int64(19)}",0.44670715757751245,0.9148212865466586,369.52448906638944
3x3,1.0,0.01,500,8,"{np.int64(0): np.int64(12), np.int64(1): np.int64(18), np.int64(2): np.int64(19), np.int64(3): np.int64(22), np.int64(4): np.int64(14), np.int64(5): np.int64(4), np.int64(6): np.int64(11), np.int64(8): np.int64(50)}",0.44670715757751245,0.9148212865466585,369.52448906638944
3x3,1.0,0.1,50,8,"{np.int64(0): np.int64(12), np.int64(1): np.int64(22), np.int64(2): np.int64(12), np.int64(3): np.int64(18), np.int64(4): np.int64(20), np.int64(5): np.int64(4), np.int64(6): np.int64(12), np.int64(8): np.int64(50)}",0.4461646111433659,0.9244750297750192,368.95611223696966
3x3,1.0,0.1,100,8,"{np.int64(0): np.int64(12), np.int64(1): np.int64(18), np.int64(2): np.int64(12), np.int64(4): np.int64(20), np.int64(5): np.int64(22), np.int64(6): np.int64(50), np.int64(7): np.int64(4), np.int64(8): np.int64(12)}",0.4461646111433659,0.924475029775019,368.95611223696966
3x3,1.0,0.1,200,8,"{np.int64(0): np.int64(12), np.int64(1): np.int64(22), np.int64(2): np.int64(12), np.int64(3): np.int64(18), np.int64(4): np.int64(20), np.int64(5): np.int64(4), np.int64(6): np.int64(12), np.int64(8): np.int64(50)}",0.4461646111433659,0.9244750297750192,368.95611223696966
3x3,1.0,0.1,300,8,"{np.int64(0): np.int64(50), np.int64(1): np.int64(4), np.int64(2): np.int64(12), np.int64(4): np.int64(20), np.int64(5): np.int64(22), np.int64(6): np.int64(12), np.int64(7): np.int64(18), np.int64(8): np.int64(12)}",0.4461646111433659,0.924475029775019,368.9561122369696
3x3,1.0,0.1,500,8,"{np.int64(0): np.int64(11), np.int64(1): np.int64(22), np.int64(2): np.int64(12), np.int64(3): np.int64(4), np.int64(4): np.int64(19), np.int64(5): np.int64(18), np.int64(6): np.int64(50), np.int64(8): np.int64(14)}",0.44670715757751245,0.9148212865466585,369.5244890663895
3x3,1.0,0.5,50,9,"{np.int64(0): np.int64(12), np.int64(1): np.int64(18), np.int64(2): np.int64(20), np.int64(3): np.int64(22), np.int64(4): np.int64(12), np.int64(5): np.int64(4), np.int64(6): np.int64(12), np.int64(7): np.int64(28), np.int64(8): np.int64(22)}",0.3397602108005165,0.9758891759325271,408.1404701522768
3x3,1.0,0.5,100,9,"{np.int64(0): np.int64(17), np.int64(1): np.int64(28), np.int64(2): np.int64(22), np.int64(3): np.int64(22), np.int64(4): np.int64(13), np.int64(5): np.int64(4), np.int64(6): np.int64(12), np.int64(7): np.int64(12), np.int64(8): np.int64(20)}",0.3409539429981415,0.99244859848392,409.1119309388751
3x3,1.0,0.5,200,8,"{np.int64(0): np.int64(11), np.int64(1): np.int64(22), np.int64(2): np.int64(12), np.int64(3): np.int64(14), np.int64(4): np.int64(18), np.int64(6): np.int64(19), np.int64(7): np.int64(4), np.int64(8): np.int64(50)}",0.44670715757751245,0.9148212865466585,369.52448906638944
3x3,1.0,0.5,300,9,"{np.int64(0): np.int64(18), np.int64(1): np.int64(28), np.int64(2): np.int64(22), np.int64(3): np.int64(22), np.int64(4): np.int64(12), np.int64(5): np.int64(4), np.int64(6): np.int64(12), np.int64(7): np.int64(12), np.int64(8): np.int64(20)}",0.3414346007800081,0.9884734168879932,409.6848866258716
3x3,1.0,0.5,500,9,"{np.int64(0): np.int64(20), np.int64(1): np.int64(18), np.int64(2): np.int64(12), np.int64(3): np.int64(4), np.int64(4): np.int64(12), np.int64(5): np.int64(22), np.int64(6): np.int64(22), np.int64(7): np.int64(28), np.int64(8): np.int64(12)}",0.3414346007800081,0.9884734168879932,409.6848866258716
3x3,1.0,0.9,50,8,"{np.int64(0): np.int64(50), np.int64(1): np.int64(4), np.int64(2): np.int64(24), np.int64(4): np.int64(21), np.int64(5): np.int64(20), np.int64(6): np.int64(7), np.int64(7): np.int64(6), np.int64(8): np.int64(18)}",0.45198043645707364,0.902324178902529,367.3856250497266
3x3,1.0,0.9,100,8,"{np.int64(0): np.int64(24), np.int64(1): np.int64(4), np.int64(2): np.int64(50), np.int64(3): np.int64(19), np.int64(4): np.int64(19), np.int64(6): np.int64(21), np.int64(7): np.int64(6), np.int64(8): np.int64(7)}",0.4535911491084109,0.8983439788238571,367.40174462540404
3x3,1.0,0.9,200,8,"{np.int64(0): np.int64(7), np.int64(2): np.int64(50), np.int64(3): np.int64(6), np.int64(4): np.int64(19), np.int64(5): np.int64(4), np.int64(6): np.int64(21), np.int64(7): np.int64(19), np.int64(8): np.int64(24)}",0.4535911491084109,0.8983439788238572,367.40174462540404
3x3,1.0,0.9,300,8,"{np.int64(0): np.int64(24), np.int64(1): np.int64(19), np.int64(2): np.int64(21), np.int64(3): np.int64(4), np.int64(4): np.int64(19), np.int64(5): np.int64(6), np.int64(6): np.int64(50), np.int64(8): np.int64(7)}",0.4535911491084109,0.8983439788238572,367.401744625404
3x3,1.0,0.9,500,8,"{np.int64(0): np.int64(7), np.int64(1): np.int64(6), np.int64(2): np.int64(21), np.int64(4): np.int64(19), np.int64(5): np.int64(19), np.int64(6): np.int64(50), np.int64(7): np.int64(4), np.int64(8): np.int64(24)}",0.4535911491084109,0.8983439788238571,367.40174462540404
3x3,1.0,1.0,50,8,"{np.int64(0): np.int64(7), np.int64(2): np.int64(50), np.int64(3): np.int64(6), np.int64(4): np.int64(21), np.int64(5): np.int64(4), np.int64(6): np.int64(18), np.int64(7): np.int64(20), np.int64(8): np.int64(24)}",0.45198043645707364,0.9023241789025291,367.38562504972657
3x3,1.0,1.0,100,9,"{np.int64(0): np.int64(14), np.int64(1): np.int64(28), np.int64(2): np.int64(22), np.int64(3): np.int64(22), np.int64(4): np.int64(11), np.int64(5): np.int64(4), np.int64(6): np.int64(12), np.int64(7): np.int64(18), np.int64(8): np.int64(19)}",0.3419771472141547,0.9798923117961171,410.47358614123107
3x3,1.0,1.0,200,9,"{np.int64(0): np.int64(28), np.int64(1): np.int64(22), np.int64(2): np.int64(4), np.int64(3): np.int64(19), np.int64(4): np.int64(14), np.int64(5): np.int64(18), np.int64(6): np.int64(12), np.int64(7): np.int64(22), np.int64(8): np.int64(11)}",0.3419771472141547,0.9798923117961171,410.473586141231
3x3,1.0,1.0,300,9,"{np.int64(0): np.int64(22), np.int64(1): np.int64(28), np.int64(2): np.int64(4), np.int64(3): np.int64(19), np.int64(4): np.int64(14), np.int64(5): np.int64(11), np.int64(6): np.int64(12), np.int64(7): np.int64(22), np.int64(8): np.int64(18)}",0.3419771472141547,0.9798923117961171,410.47358614123107
3x3,1.0,1.0,500,9,"{np.int64(0): np.int64(14), np.int64(1): np.int64(11), np.int64(2): np.int64(22), np.int64(3): np.int64(4), np.int64(4): np.int64(19), np.int64(5): np.int64(12), np.int64(6): np.int64(22), np.int64(7): np.int64(28), np.int64(8): np.int64(18)}",0.3419771472141547,0.9798923117961171,410.4735861412311
3x3,1.5,0.01,50,8,"{np.int64(0): np.int64(50), np.int64(1): np.int64(3), np.int64(2): np.int64(19), np.int64(4): np.int64(8), np.int64(5): np.int64(21), np.int64(6): np.int64(9), np.int64(7): np.int64(15), np.int64(8): np.int64(25)}",0.3293476958305705,1.2787671064643789,281.1689957625799
3x3,1.5,0.01,100,8,"{np.int64(0): np.int64(17), np.int64(1): np.int64(3), np.int64(2): np.int64(50), np.int64(3): np.int64(17), np.int64(4): np.int64(9), np.int64(6): np.int64(20), np.int64(7): np.int64(17), np.int64(8): np.int64(17)}",0.377664333222909,1.0596007507085037,315.21655361842335
3x3,1.5,0.01,200,8,"{np.int64(0): np.int64(50), np.int64(2): np.int64(15), np.int64(3): np.int64(3), np.int64(4): np.int64(12), np.int64(5): np.int64(22), np.int64(6): np.int64(16), np.int64(7): np.int64(18), np.int64(8): np.int64(14)}",0.4167972669988182,0.920655014826322,348.85355046261674
3x3,1.5,0.01,300,8,"{np.int64(0): np.int64(50), np.int64(1): np.int64(3), np.int64(2): np.int64(17), np.int64(4): np.int64(15), np.int64(5): np.int64(18), np.int64(6): np.int64(12), np.int64(7): np.int64(23), np.int64(8): np.int64(12)}",0.4362979664279651,0.8788307462621905,360.8980605257345
3x3,1.5,0.01,500,8,"{np.int64(0): np.int64(18), np.int64(1): np.int64(3), np.int64(2): np.int64(50), np.int64(3): np.int64(18), np.int64(4): np.int64(15), np.int64(6): np.int64(12), np.int64(7): np.int64(22), np.int64(8): np.int64(12)}",0.43335541146103557,0.9010105780716409,361.8207423993591
3x3,1.5,0.1,50,8,"{np.int64(0): np.int64(9), np.int64(1): np.int64(4), np.int64(2): np.int64(50), np.int64(3): np.int64(18), np.int64(4): np.int64(18), np.int64(6): np.int64(12), np.int64(7): np.int64(22), np.int64(8): np.int64(17)}",0.4460646729856213,1.00246272845838,364.00290247511293
3x3,1.5,0.1,100,8,"{np.int64(0): np.int64(10), np.int64(1): np.int64(18), np.int64(2): np.int64(12), np.int64(3): np.int64(4), np.int64(4): np.int64(17), np.int64(5): np.int64(22), np.int64(6): np.int64(50), np.int64(8): np.int64(17)}",0.4425509392541373,0.9916429023319462,364.3518866209587
3x3,1.5,0.1,200,8,"{np.int64(0): np.int64(18), np.int64(1): np.int64(4), np.int64(2): np.int64(50), np.int64(3): np.int64(22), np.int64(4): np.int64(13), np.int64(6): np.int64(12), np.int64(7): np.int64(19), np.int64(8): np.int64(12)}",0.450143262856346,0.9243415480790331,368.2647806874888
3x3,1.5,0.1,300,8,"{np.int64(0): np.int64(12), np.int64(1): np.int64(22), np.int64(2): np.int64(16), np.int64(3): np.int64(18), np.int64(4): np.int64(13), np.int64(6): np.int64(15), np.int64(7): np.int64(4), np.int64(8): np.int64(50)}",0.4445310229843524,0.933975626644615,366.20953276197247
3x3,1.5,0.1,500,8,"{np.int64(0): np.int64(12), np.int64(1): np.int64(22), np.int64(2): np.int64(16), np.int64(3): np.int64(18), np.int64(4): np.int64(13), np.int64(6): np.int64(15), np.int64(7): np.int64(4), np.int64(8): np.int64(50)}",0.4445310229843524,0.933975626644615,366.20953276197247
3x3,1.5,0.5,50,8,"{np.int64(0): np.int64(50), np.int64(1): np.int64(6), np.int64(2): np.int64(18), np.int64(4): np.int64(22), np.int64(5): np.int64(11), np.int64(6): np.int64(9), np.int64(7): np.int64(22), np.int64(8): np.int64(12)}",0.452567825808952,0.9437133988413682,364.22395028349973
3x3,1.5,0.5,100,8,"{np.int64(0): np.int64(12), np.int64(1): np.int64(22), np.int64(2): np.int64(12), np.int64(4): np.int64(13), np.int64(5): np.int64(17), np.int64(6): np.int64(50), np.int64(7): np.int64(4), np.int64(8): np.int64(20)}",0.44568395336149935,0.9289471090704368,368.5429368469703
3x3,1.5,0.5,200,8,"{np.int64(0): np.int64(28), np.int64(1): np.int64(22), np.int64(2): np.int64(4), np.int64(4): np.int64(13), np.int64(5): np.int64(11), np.int64(6): np.int64(12), np.int64(7): np.int64(24), np.int64(8): np.int64(36)}",0.3306498114938759,0.9609779605384274,399.27673290094236
3x3,1.5,0.5,300,8,"{np.int64(0): np.int64(4), np.int64(1): np.int64(11), np.int64(2): np.int64(36), np.int64(3): np.int64(22), np.int64(4): np.int64(13), np.int64(5): np.int64(24), np.int64(6): np.int64(28), np.int64(8): np.int64(12)}",0.3306498114938759,0.9609779605384274,399.27673290094236
3x3,1.5,0.5,500,8,"{np.int64(0): np.int64(4), np.int64(1): np.int64(11), np.int64(2): np.int64(36), np.int64(3): np.int64(22), np.int64(4): np.int64(13), np.int64(5): np.int64(24), np.int64(6): np.int64(28), np.int64(8): np.int64(12)}",0.3306498114938759,0.9609779605384274,399.27673290094236
3x3,1.5,0.9,50,8,"{np.int64(0): np.int64(20), np.int64(1): np.int64(4), np.int64(2): np.int64(50), np.int64(3): np.int64(18), np.int64(4): np.int64(12), np.int64(6): np.int64(12), np.int64(7): np.int64(22), np.int64(8): np.int64(12)}",0.44449022116387427,0.9103177587001197,367.84185909498086
3x3,1.5,0.9,100,8,"{np.int64(0): np.int64(50), np.int64(1): np.int64(4), np.int64(2): np.int64(19), np.int64(4): np.int64(14), np.int64(5): np.int64(11), np.int64(6): np.int64(12), np.int64(7): np.int64(22), np.int64(8): np.int64(18)}",0.44670715757751245,0.9148212865466586,369.52448906638944
3x3,1.5,0.9,200,8,"{np.int64(0): np.int64(19), np.int64(1): np.int64(11), np.int64(2): np.int64(18), np.int64(3): np.int64(4), np.int64(4): np.int64(14), np.int64(5): np.int64(22), np.int64(6): np.int64(50), np.int64(8): np.int64(12)}",0.44670715757751245,0.9148212865466585,369.52448906638944
3x3,1.5,0.9,300,9,"{np.int64(0): np.int64(12), np.int64(1): np.int64(22), np.int64(2): np.int64(11), np.int64(3): np.int64(18), np.int64(4): np.int64(14), np.int64(5): np.int64(28), np.int64(6): np.int64(19), np.int64(7): np.int64(4), np.int64(8): np.int64(22)}",0.3419771472141547,0.9798923117961171,410.47358614123107
3x3,1.5,0.9,500,9,"{np.int64(0): np.int64(12), np.int64(1): np.int64(18), np.int64(2): np.int64(19), np.int64(3): np.int64(22), np.int64(4): np.int64(14), np.int64(5): np.int64(4), np.int64(6): np.int64(11), np.int64(7): np.int64(28), np.int64(8): np.int64(22)}",0.3419771472141547,0.9798923117961171,410.47358614123107
3x3,1.5,1.0,50,8,"{np.int64(0): np.int64(24), np.int64(1): np.int64(4), np.int64(2): np.int64(50), np.int64(3): np.int64(14), np.int64(4): np.int64(13), np.int64(6): np.int64(12), np.int64(7): np.int64(23), np.int64(8): np.int64(10)}",0.45483995520148085,0.9418530181874704,362.5325109221712
3x3,1.5,1.0,100,9,"{np.int64(0): np.int64(12), np.int64(1): np.int64(18), np.int64(2): np.int64(19), np.int64(3): np.int64(22), np.int64(4): np.int64(14), np.int64(5): np.int64(4), np.int64(6): np.int64(11), np.int64(7): np.int64(28), np.int64(8): np.int64(22)}",0.3419771472141547,0.9798923117961171,410.47358614123107
3x3,1.5,1.0,200,9,"{np.int64(0): np.int64(22), np.int64(1): np.int64(28), np.int64(2): np.int64(14), np.int64(3): np.int64(4), np.int64(4): np.int64(11), np.int64(5): np.int64(22), np.int64(6): np.int64(19), np.int64(7): np.int64(18), np.int64(8): np.int64(12)}",0.3419771472141547,0.9798923117961171,410.473586141231
3x3,1.5,1.0,300,8,"{np.int64(0): np.int64(10), np.int64(1): np.int64(19), np.int64(2): np.int64(24), np.int64(3): np.int64(14), np.int64(4): np.int64(17), np.int64(5): np.int64(4), np.int64(6): np.int64(12), np.int64(8): np.int64(50)}",0.43749342009196085,0.9319711436126221,363.7167912074013
3x3,1.5,1.0,500,8,"{np.int64(0): np.int64(10), np.int64(1): np.int64(14), np.int64(2): np.int64(12), np.int64(3): np.int64(19), np.int64(4): np.int64(17), np.int64(6): np.int64(24), np.int64(7): np.int64(4), np.int64(8): np.int64(50)}",0.43749342009196085,0.9319711436126221,363.7167912074013
3x3,2.0,0.01,50,8,"{np.int64(0): np.int64(6), np.int64(2): np.int64(50), np.int64(3): np.int64(10), np.int64(4): np.int64(4), np.int64(5): np.int64(3), np.int64(6): np.int64(32), np.int64(7): np.int64(23), np.int64(8): np.int64(22)}",0.324387366259131,1.1947075543959642,265.0937541683779
3x3,2.0,0.01,100,8,"{np.int64(0): np.int64(50), np.int64(2): np.int64(9), np.int64(3): np.int64(3), np.int64(4): np.int64(8), np.int64(5): np.int64(15), np.int64(6): np.int64(19), np.int64(7): np.int64(21), np.int64(8): np.int64(25)}",0.3293476958305705,1.2787671064643786,281.1689957625799
3x3,2.0,0.01,200,8,"{np.int64(0): np.int64(50), np.int64(1): np.int64(3), np.int64(2): np.int64(16), np.int64(4): np.int64(10), np.int64(5): np.int64(17), np.int64(6): np.int64(17), np.int64(7): np.int64(17), np.int64(8): np.int64(20)}",0.3826095163999841,1.037299244829001,317.17880502699103
